sample_ID,Bacteria;Abditibacteriota;Abditibacteria,Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Acidobacteriota;Subgroup 19,Bacteria;Acidobacteriota;Vicinamibacteria,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Chloroflexi;Chloroflexia,Bacteria;Cyanobacteria;Cyanobacteriia,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Desulfobacterota;Syntrophia,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;Syntrophomonadia,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Gracilibacteria,Bacteria;Patescibacteria;Parcubacteria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,label
H18116,0,0,0,0,0,0,2,485,0,7099,0,0,0,0,0,0,0,0,113,0,0,0,0,0,538,5390,9,0,0,12,0,0,0,0,0,0,0,0,1,0,2380,0,1,0,0,4,1
H27162,0,0,0,0,0,0,0,48,0,11896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,7988,0,0,0,2799,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0
H27214,0,0,0,0,0,0,0,16,0,7962,0,0,0,0,0,0,101,0,47,0,0,0,0,0,312,6964,0,0,0,616,0,0,0,0,0,0,0,0,0,0,1464,0,0,0,0,0,1
H31093,0,0,0,0,0,0,0,135,0,6471,0,0,0,0,0,0,19,0,75,0,0,0,0,0,528,5849,15,0,0,217,0,2,2,0,0,0,0,0,2,1,1584,0,0,0,0,0,0
H26776,0,0,0,0,0,0,3,33,0,5688,0,0,0,0,0,0,2,0,38,0,0,0,0,0,260,5639,0,0,0,771,0,0,0,0,0,0,0,0,1,0,2011,0,0,0,0,0,0
H31102,0,0,0,0,0,0,46,1000,0,4873,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3179,6141,0,0,0,2844,0,0,3,0,0,0,0,0,12,2,2447,0,0,0,0,0,1
H25737,0,0,0,0,0,0,4,141,0,6973,0,0,0,0,0,0,47,0,153,0,0,0,0,1,192,5899,0,0,0,84,0,0,0,0,0,0,0,0,1,0,492,0,0,0,0,2,1
H26770,0,0,0,0,0,0,6,28,0,9030,0,0,0,0,0,0,0,0,30,0,0,0,0,0,273,3639,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0
H18380,0,0,0,0,0,0,5,373,0,2565,0,0,0,0,0,0,0,0,18,0,0,0,0,0,901,6258,0,0,0,1443,0,0,2,0,0,0,0,0,6,1,1379,0,0,0,0,0,1
H27121,0,0,0,0,0,0,1,108,0,10316,0,0,59,0,0,0,0,0,287,0,0,0,0,0,1276,5342,0,0,0,63,0,0,0,0,0,0,0,0,1,0,2726,0,0,1,0,0,1
H25791,0,0,0,0,0,0,2,18,0,7820,0,0,0,0,0,0,0,0,2,0,0,0,0,0,396,8867,0,0,0,2603,0,0,0,0,0,0,0,0,2,11,317,0,0,0,0,3,0
H27316,0,0,0,0,0,0,0,15,0,970,0,0,0,0,0,0,1,0,31,0,0,0,0,0,433,10675,0,0,0,4288,0,0,2,0,0,0,0,0,4,0,14844,0,0,0,0,0,0
H26934,0,0,0,0,0,0,2,23,0,7067,0,0,0,0,0,0,74,0,28,0,0,0,0,0,135,3986,0,1,0,54,0,0,14,0,0,0,0,0,0,0,185,0,0,0,0,0,1
H25809,0,0,0,0,0,0,26,359,0,5069,0,0,0,0,0,0,5,0,23,0,0,0,0,0,2194,8749,0,0,0,3514,0,0,35,0,0,0,0,0,0,0,151,0,0,0,0,0,1
H18148,0,0,0,0,0,0,3,78,0,8635,0,0,0,0,0,0,0,0,779,0,0,0,0,0,973,3790,0,0,0,2294,0,0,1,0,0,0,0,0,2,0,157,0,0,0,0,0,0
H26037,0,0,0,0,0,0,14,1342,0,3054,0,0,0,0,0,0,0,0,165,0,0,0,0,0,527,6373,0,0,0,4571,0,0,0,0,0,0,0,0,6,0,351,0,0,0,0,0,0
H27994,0,0,0,0,0,2,0,214,0,9166,0,0,0,0,0,0,0,0,177,0,0,0,0,0,4393,6316,0,0,0,3423,0,0,0,0,0,0,0,0,11,0,9323,0,0,0,0,0,1
H18230,0,0,0,0,0,0,1,101,0,11062,0,0,0,0,0,0,749,0,6,0,0,0,0,0,475,6842,14,0,0,141,0,0,0,0,0,0,0,0,0,2,548,0,0,0,0,0,1
H21556,0,0,0,0,0,0,7,153,0,7720,0,0,0,0,0,0,0,0,205,0,0,0,0,0,420,4914,0,0,0,220,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,1,0
H25961,0,0,0,0,0,1,20,304,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,5502,0,0,0,7940,0,0,0,0,0,0,0,0,0,0,12568,0,0,0,0,0,0
H26585,0,0,0,0,0,0,2,179,0,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,904,4104,0,0,0,31,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,1,0
H18099,0,0,0,0,0,0,24,148,0,2929,0,0,0,0,0,0,0,0,119,0,0,0,0,0,362,6513,5,0,0,1369,0,0,0,0,0,0,0,0,0,0,3377,0,0,0,0,0,0
H18314,0,0,0,0,0,0,28,1348,0,4753,0,0,0,0,0,0,0,0,35,0,0,0,0,0,4144,11830,0,0,0,122,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,1
H25862,0,0,0,0,0,0,3,27,0,16547,0,0,0,0,0,0,30,0,70,0,0,0,0,0,122,8894,0,0,0,832,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0
H26045,0,0,0,0,0,0,39,714,0,7390,0,0,4,0,0,0,0,0,13,0,0,0,0,0,1096,6905,0,0,0,236,0,0,6,0,0,0,0,0,0,0,6521,0,0,0,0,0,0
H25848,0,0,0,0,0,0,8,1262,0,7225,0,0,0,0,0,0,37,0,17,0,0,0,0,0,628,6253,0,1,0,2978,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,1
H30991,0,0,0,0,0,0,7,204,0,10876,0,0,3,0,0,0,0,0,23,0,0,0,0,0,386,9093,0,0,0,418,0,0,0,0,0,0,0,0,0,0,3298,0,0,0,0,0,1
H26769,0,0,0,0,0,0,32,281,0,2469,0,0,0,0,0,0,10,0,3,0,0,0,0,0,1096,4092,0,0,0,407,0,1,0,0,0,0,0,0,3,0,1197,0,0,0,0,1,0
H32811,0,0,0,0,0,0,6,316,0,3174,0,0,0,0,0,0,16,0,3,0,0,0,0,0,3264,8210,0,1,0,489,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,1
H31123,0,0,0,0,0,0,11,468,0,11563,0,0,2,0,0,0,4,0,0,0,0,0,0,0,675,7891,0,0,0,328,0,0,0,0,0,0,0,0,0,1,1315,0,0,0,0,0,1
H27959,0,0,0,0,0,0,6,59,0,11034,0,0,0,0,0,0,0,0,29,0,0,0,0,0,90,5070,0,0,0,279,0,0,10,0,0,0,0,0,0,0,848,0,0,0,0,0,1
H18384,0,0,0,0,0,0,26,1167,0,8519,0,0,1,0,0,0,1,0,1,0,0,0,0,0,298,5950,0,0,0,1859,0,0,0,0,0,0,0,0,0,0,2864,0,0,0,0,10,0
H18349,0,0,0,0,0,0,0,63,0,6163,0,0,2,0,0,0,0,0,124,0,0,0,0,0,265,3223,0,0,0,992,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0
H26589,0,0,0,0,0,0,8,524,0,2504,0,0,1,0,0,0,0,0,7,0,0,0,0,0,972,4027,0,0,0,684,0,0,0,0,0,0,0,0,1,0,3872,0,0,0,0,0,0
H26571,0,0,0,0,0,0,2,106,0,4873,0,0,0,0,0,0,0,0,33,0,0,0,0,0,183,4407,0,1,0,1628,0,0,0,0,0,0,0,0,1,0,1331,0,0,0,0,0,0
H27436,0,0,0,0,0,0,4,126,0,5163,0,0,0,0,0,0,0,0,102,0,0,0,0,0,1242,11674,3,0,0,4186,0,13,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
H27291,0,0,0,0,0,0,8,185,0,12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,6247,0,0,0,2342,0,0,0,0,0,0,0,0,0,0,14992,0,0,0,0,0,1
H27285,0,0,0,0,0,0,1,53,0,3869,0,0,0,0,0,0,5,0,24,0,0,0,0,0,724,11492,1,4,0,5233,0,0,2,0,0,0,0,0,0,1,61,0,0,0,0,3,1
H18292,0,0,0,0,0,0,6,109,0,6241,0,0,0,0,0,0,0,0,15,0,0,0,0,0,266,4338,0,0,0,306,0,0,0,0,0,0,0,0,1,2,44,0,0,0,0,3,1
H26887,0,0,0,0,0,0,33,160,0,4022,0,0,0,0,0,0,0,0,6,0,0,0,0,0,507,6288,0,0,0,4027,0,0,0,1,0,0,0,0,0,0,1503,0,0,0,0,0,1
H25994,0,0,0,0,0,0,12,179,0,4488,0,0,0,0,0,0,0,0,7,0,0,0,0,2,388,9235,0,0,0,12380,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0,0,1
H25938,0,0,0,0,0,0,5,152,0,18324,0,0,3,0,0,0,0,0,12,0,0,0,0,0,559,19466,0,1,0,1721,0,0,0,0,0,0,0,0,2,2,4582,0,0,0,0,0,1
H18203,0,0,0,0,0,0,5,125,0,7779,0,0,0,0,0,0,3,0,127,0,0,0,0,0,323,8115,0,2,0,1733,0,0,2,0,0,0,0,0,3,0,143,0,0,0,0,0,0
H26805,0,0,0,0,0,0,0,35,0,5729,0,0,0,0,0,0,2,0,9,0,0,0,0,0,116,2719,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1692,0,0,0,0,0,1
H26023,0,0,0,0,0,0,2,186,0,7066,0,0,0,0,0,0,1,0,290,0,0,0,0,0,193,3551,0,0,0,2364,0,1,0,0,0,0,0,0,3,0,1028,0,0,0,0,0,1
H18130,0,0,0,0,0,0,21,287,0,9403,0,0,0,0,0,0,0,0,42,0,0,0,0,0,769,4361,0,0,0,213,0,0,0,1,0,0,0,0,0,0,3195,0,0,0,0,0,1
H25873,0,0,0,0,0,0,0,10,0,9818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,5027,0,0,0,142,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
H27312,0,0,0,0,0,0,7,48,0,4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7437,0,0,0,11059,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0
H26822,0,0,0,0,0,0,3,556,0,2099,0,0,0,0,0,0,28,0,126,0,0,0,0,0,584,6305,0,0,0,218,0,0,0,0,0,0,0,0,3,0,77,0,0,0,0,0,1
H32810,0,0,0,0,0,0,46,1213,0,5805,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1591,7670,0,0,0,1717,0,0,0,0,0,0,0,0,4,0,145,0,0,0,0,0,0
H18320,0,0,0,0,0,0,8,470,0,6212,0,0,0,0,0,0,1,0,1,0,0,0,0,0,479,6107,0,0,0,165,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,1,1
H26913,0,0,0,0,0,0,2,40,0,6359,0,0,1,0,0,0,0,0,45,0,0,0,0,0,152,3228,2,0,0,1619,0,0,0,0,0,0,0,0,0,3,164,0,0,0,0,0,1
H28999,0,0,0,0,0,0,164,1028,0,2695,0,0,0,0,0,0,5,0,36,0,0,0,0,0,1023,12723,0,0,0,1598,0,0,0,0,0,0,0,0,4,1,1307,0,0,0,0,2,0
H26878,0,0,0,0,0,0,76,87,0,5189,0,0,0,0,0,0,0,0,14,0,0,0,0,0,924,6995,0,0,0,262,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0
H26035,0,0,0,0,0,0,8,165,0,2610,0,0,0,0,0,0,32,0,3,0,0,0,0,0,133,4472,0,0,0,4227,0,0,0,0,0,0,0,0,3,2,5734,0,0,0,0,1,0
H27223,0,0,0,0,0,0,7,184,0,10890,0,0,0,0,0,0,24,0,45,0,0,0,0,0,304,6888,0,4,0,2157,0,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,1,1
H26705,0,0,0,0,0,0,1,8,0,1924,0,0,0,0,0,0,9,0,7,0,0,0,0,0,1790,6327,0,1,0,586,0,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
H21563,0,0,0,0,0,0,13,224,0,2784,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1424,9787,1,0,0,152,0,1,0,0,0,0,0,0,5,0,670,0,0,0,0,0,0
H26737,0,0,0,0,0,0,3,26,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2786,0,0,0,123,0,0,0,0,0,0,0,0,0,0,17288,0,0,0,0,0,0
H18371,0,0,0,0,0,0,3,42,0,6962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,8869,0,0,0,3548,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0
H30929,0,0,0,0,0,0,34,2267,0,2898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3510,13184,0,0,0,39,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,1
H27298,0,0,0,0,0,0,0,347,0,11874,0,0,0,0,0,0,26,0,72,0,0,0,0,0,1773,9582,0,0,0,4733,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0
H18134,0,0,0,0,0,0,8,454,0,5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,8623,0,0,0,1058,0,0,0,0,0,0,0,0,6,0,989,0,0,0,0,0,0
H34140,0,0,0,0,0,0,10,866,0,3825,0,0,0,0,0,0,0,0,68,0,0,0,0,0,1494,6572,0,0,0,22,0,0,0,1,0,0,0,0,2,0,9553,0,0,0,0,0,1
H18129,0,0,0,0,0,0,6,301,0,2021,0,0,0,0,0,0,0,0,106,0,0,0,0,0,589,4240,0,0,0,1971,0,0,0,1,0,0,0,0,0,0,1581,0,0,0,0,0,1
H29013,0,0,0,0,0,0,7,1671,0,10466,0,0,0,0,0,0,32,0,130,0,0,0,0,0,3057,27211,0,14,0,37,0,0,0,0,0,0,0,0,2,2,22,0,0,0,0,0,1
H27408,0,0,0,0,0,0,25,22,0,5751,0,0,18,0,0,0,0,0,1,0,0,0,0,0,808,9929,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0
H18200,0,0,0,0,0,0,1,143,0,4597,0,0,0,0,0,0,0,0,57,0,0,0,0,0,230,3269,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3060,0,0,0,0,0,1
H25970,0,0,0,0,0,0,16,110,0,15133,0,0,0,0,0,0,68,0,0,0,0,0,0,0,424,7547,0,0,0,2646,0,0,0,1,0,0,0,0,0,0,3682,0,0,0,0,0,0
H31120,0,0,0,0,0,0,2,163,0,13761,0,0,0,0,0,0,0,0,484,0,0,0,0,0,794,6018,0,0,0,352,0,0,0,0,0,0,0,0,0,0,2838,0,0,0,0,0,0
H34095,0,0,0,0,0,0,16,1034,0,7956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2343,10751,0,0,0,95,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0
H26949,0,0,0,0,0,0,5,205,0,8175,0,0,0,0,0,0,0,0,2,0,0,0,0,0,514,6302,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0
H26896,0,0,0,0,0,0,13,10,0,8847,0,0,0,0,0,0,0,0,3,0,0,0,0,0,486,6824,12,0,0,2536,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1
H26060,0,0,0,0,0,0,5,209,0,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4063,0,0,0,3069,0,0,0,0,0,0,0,0,0,0,774,0,0,1,0,14,0
H26852,0,0,0,0,0,0,8,12,0,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2816,0,0,0,279,0,0,0,0,0,0,0,0,0,5,1300,0,0,0,0,0,1
H25858,0,0,0,0,0,0,24,130,0,9205,0,0,0,0,0,0,0,0,27,0,0,0,0,0,968,9928,0,1,0,791,0,0,0,0,0,0,0,0,1,0,1273,0,0,0,0,2,1
H26785,0,0,0,0,0,8,14,673,0,555,0,0,0,0,0,0,0,0,15,0,0,0,0,0,182,5746,0,0,0,3732,0,0,0,8,0,0,0,0,9,0,296,0,0,0,0,0,0
H18341,0,0,0,0,0,0,5,34,0,6325,0,0,10,0,0,0,187,0,12,0,0,0,0,0,551,5139,0,0,0,699,0,0,1,0,0,0,0,0,0,1,1099,0,0,0,0,0,1
H27238,0,0,0,0,0,0,10,141,0,2872,0,0,0,0,0,0,6,0,17,1,0,0,0,0,1158,5891,0,0,0,7372,0,0,3,0,0,0,0,0,0,0,13601,0,0,913,0,0,1
H18303,0,0,0,0,0,0,15,81,0,5191,0,0,0,0,0,0,0,0,2,0,0,0,0,0,403,7525,0,0,0,1081,0,0,0,0,0,0,0,0,2,0,309,0,0,0,0,0,1
H18362,0,0,0,0,0,0,3,68,0,8735,0,0,0,0,0,0,0,0,503,0,0,0,0,0,533,7648,0,0,0,2787,0,0,0,0,0,0,0,0,1,0,304,0,0,0,0,0,0
H26741,0,0,0,0,0,0,8,166,0,6535,0,0,0,0,0,0,21,0,3,0,0,0,0,0,452,6281,0,0,0,302,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1
H27155,0,0,0,0,0,0,2,133,0,14845,0,0,5,0,0,0,0,0,386,0,0,0,0,0,312,6629,0,0,0,161,0,0,0,0,0,0,0,0,0,0,3804,0,0,0,0,0,0
H25801,0,0,0,0,0,0,21,836,0,9777,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1077,6303,0,0,0,695,0,0,0,0,0,0,0,0,3,2,4325,0,0,0,0,0,0
H25756,0,0,0,0,0,0,27,722,0,1371,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1094,4130,0,0,0,3502,0,0,0,0,0,0,0,0,13,0,783,0,0,0,0,0,1
H18090,0,0,0,0,0,0,0,133,0,7017,0,0,0,0,0,0,32,0,347,0,0,0,0,0,216,4770,0,0,0,175,0,0,0,0,0,0,0,0,1,0,197,0,0,0,0,0,1
H25883,0,0,0,0,0,0,19,101,0,7611,0,0,0,0,0,0,0,0,135,0,0,0,0,0,704,9588,0,0,0,10391,0,0,0,0,0,0,0,0,6,4,200,0,0,0,0,0,0
H25763,0,0,0,0,0,0,16,92,0,10074,0,0,0,0,0,0,6,0,94,0,0,0,0,0,230,5119,0,0,0,1172,0,0,4,0,0,0,0,0,1,0,4665,0,0,0,0,1,1
H27174,0,0,0,0,0,0,6,286,0,10820,0,0,0,0,0,0,76,0,27,0,0,0,0,0,246,11476,0,4,0,483,0,0,0,0,0,0,0,0,5,0,277,0,0,7,0,0,1
H32815,0,0,0,0,0,0,8,125,0,13804,0,0,0,0,0,0,0,0,5,0,0,0,0,0,324,6316,0,2,0,802,0,2,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0
H30923,0,0,0,0,0,0,7,1186,0,6321,0,0,0,0,0,0,10,0,14,0,0,0,0,0,3731,16482,0,0,0,427,0,0,0,0,0,0,0,0,3,0,2208,0,0,1,0,0,1
H32915,0,0,0,0,0,0,34,3290,0,9667,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2619,10681,0,0,0,562,0,0,43,0,0,0,0,0,0,0,14053,0,0,0,0,0,0
H32812,0,0,0,0,0,0,21,209,0,7522,0,0,0,0,0,0,0,0,76,0,0,0,0,0,863,7867,0,0,0,897,0,0,1,0,0,0,0,0,6,0,1839,0,0,0,0,0,0
H29014,0,0,0,0,0,0,17,342,0,23559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,18346,6,6,0,2672,0,0,1,0,0,0,0,0,2,0,2104,0,0,0,0,0,1
H27078,0,0,0,0,0,0,8,144,0,9217,0,0,0,0,0,0,29,0,172,0,0,0,0,0,602,6817,0,1,0,2336,0,0,0,0,0,0,0,0,0,0,7899,0,0,0,0,0,0
H26890,0,0,0,0,0,0,1,15,0,6523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,3924,0,0,0,670,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,1,0
H27190,0,0,0,0,0,0,17,107,0,4309,0,0,7,0,0,0,3,0,3435,0,0,0,0,0,147,11563,0,0,0,6663,0,0,8,0,0,0,0,0,0,12,139,0,0,0,0,0,1
H25805,0,0,0,0,0,0,9,392,0,6594,0,0,0,0,0,0,0,0,19,0,0,0,0,0,255,9453,0,0,0,1178,0,0,0,0,0,0,0,0,1,0,473,0,0,0,0,0,0
H25846,0,0,0,0,0,0,11,48,0,4553,0,0,0,0,0,0,0,0,64,0,0,0,0,0,899,10471,0,0,0,6525,0,0,0,0,0,0,0,0,1,3,3693,0,0,0,0,0,1
H26799,0,0,0,0,0,0,5,397,0,4956,0,0,0,0,0,0,42,0,1,0,0,0,0,6,1673,4309,0,0,0,17,0,0,0,11,0,0,0,0,0,0,237,0,0,0,0,0,1
H28012,0,0,0,0,0,0,4,82,0,15333,0,0,0,0,0,0,29,0,18,1,0,0,0,0,5432,9511,32,0,0,2089,0,13,0,0,0,0,0,0,3,0,447,0,0,0,0,0,1
H27277,0,0,0,0,0,0,1,19,0,9648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,444,10932,0,0,0,1685,0,0,0,0,0,0,0,0,5,1,2039,0,0,0,0,0,0
H30987,0,0,0,0,0,0,4,308,0,9543,0,0,0,0,0,0,0,0,19,0,0,0,0,0,287,6496,0,0,0,1476,0,0,0,0,0,0,0,0,5,0,104,0,0,0,0,0,1
H18324,0,0,0,0,0,0,3,99,0,7077,0,0,0,0,0,0,0,0,61,0,0,0,0,0,523,3570,0,0,0,82,0,0,0,0,0,0,0,0,0,0,3065,0,0,0,0,0,0
H31136,0,0,0,0,0,0,16,830,0,9861,0,0,0,0,0,0,6,0,27,0,0,0,0,0,3052,11649,15,0,0,982,0,7,0,0,0,0,0,0,1,2,591,0,0,0,0,6,1
H18353,0,0,0,0,0,0,4,271,0,4428,0,0,0,0,0,0,6,0,115,0,0,0,0,0,129,4182,0,0,0,976,0,0,0,0,0,0,0,0,1,0,2639,0,0,0,0,0,1
H18252,0,0,0,0,0,0,22,4,0,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10787,0,0,0,0,0,0
H26085,0,0,0,0,0,0,9,173,0,3278,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1081,6698,0,1,0,63,0,0,0,0,0,0,0,0,0,0,7341,0,0,0,0,0,1
H28047,0,0,0,0,0,0,14,697,0,1185,0,0,0,0,0,0,0,0,49,0,0,0,0,0,294,8499,0,0,0,4759,0,0,9,0,0,0,0,0,6,0,2207,0,0,0,0,0,1
H26042,0,0,0,0,0,0,4,29,0,4090,0,0,0,0,0,0,0,0,10,0,0,0,0,0,842,6127,0,0,0,5488,0,0,0,0,0,0,0,0,5,0,99,0,0,0,0,0,0
H21561,0,0,0,0,0,0,30,731,0,4946,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2121,6115,0,0,0,36,0,0,1,0,0,0,0,0,0,0,144,0,0,0,0,0,1
H27094,0,0,0,0,0,0,1,1042,0,7997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1570,5601,0,0,0,100,0,0,2,0,0,0,0,0,0,0,6470,0,0,0,0,0,1
H25975,0,0,0,0,0,0,34,1411,0,5979,0,0,0,0,0,0,0,0,22,0,0,0,0,0,343,8853,0,5,0,243,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0
H25743,0,0,0,0,0,0,51,1103,0,2657,0,0,0,6,0,0,0,0,22,0,0,0,0,0,715,22533,0,0,0,204,0,0,0,0,0,0,0,0,0,0,3359,0,0,0,0,0,1
H18237,0,0,0,0,0,0,1,134,0,10551,0,0,1,0,0,0,0,0,2,0,0,0,0,0,836,5628,0,0,0,924,0,0,0,0,0,0,0,0,3,0,2441,0,0,0,0,0,0
H26915,0,0,0,0,0,0,6,51,0,6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,3490,0,0,0,511,0,0,0,0,0,0,0,0,0,0,2516,0,0,0,0,0,0
H32808,0,0,0,0,0,0,31,145,0,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218,11301,0,0,0,1949,0,0,0,0,0,0,0,0,0,0,1699,0,0,0,0,0,1
H27137,0,0,0,0,0,0,1,50,0,7113,0,0,0,0,0,0,0,0,210,0,0,0,0,0,265,6379,0,0,0,1722,0,0,0,0,0,0,0,0,0,1,315,0,0,0,0,0,0
H26626,0,0,0,0,0,0,12,139,0,2022,0,0,0,0,0,0,0,0,9,0,0,0,0,0,286,2567,0,0,0,2337,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,1
H26783,0,0,0,0,0,0,3,237,0,2213,0,0,0,0,0,0,9,0,34,0,0,0,0,0,595,7832,0,0,0,663,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0
H18209,0,0,0,0,0,0,0,140,0,12018,0,0,0,0,0,0,5,0,101,0,0,0,0,0,943,9791,0,0,0,787,0,0,2,0,0,0,0,0,1,0,308,0,0,0,0,0,0
H27432,0,0,0,0,0,0,0,144,0,11749,0,0,0,0,0,0,0,0,370,0,0,0,0,0,1648,10568,16,1,0,1424,0,0,0,0,0,0,0,0,2,0,2380,0,0,0,0,0,1
H18226,0,0,0,0,0,0,0,710,0,10081,0,0,0,0,0,0,9,0,270,0,0,0,0,0,319,6601,0,0,0,2154,0,0,0,0,0,0,0,0,0,0,6668,0,4,0,0,1,1
H26709,0,0,0,0,0,0,1,11,0,5381,0,0,6,0,0,0,6,0,17,0,0,0,0,0,950,3127,5,0,0,425,0,0,0,0,0,0,0,0,0,1,367,0,0,0,0,1,0
H27267,0,0,0,0,0,0,0,77,0,10613,0,0,3,0,0,0,70,0,81,0,0,0,0,0,577,11906,5,0,0,883,0,0,0,0,0,0,0,0,0,0,2358,0,0,0,0,0,1
H29002,0,0,0,0,0,0,7,2543,0,19889,0,0,0,0,0,0,33,0,312,0,0,0,0,0,1062,12848,0,0,0,4290,0,0,0,0,0,0,0,0,0,1,888,0,0,0,0,0,0
H18150,0,0,0,0,0,0,41,295,0,7900,0,0,0,0,0,0,0,0,805,0,0,0,0,0,706,5169,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,1
