sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 5;uncultured Acidobacteria bacterium,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H27436,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,126,0,0,5163,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,107,8,30,1096,1,0,3,596,3421,28,47,0,0,2102,89,5244,43,96,5,3,0,0,0,913,3273,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,74,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
H26705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1924,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,78,52,33,1627,0,0,23,831,64,14,0,0,0,3287,47,2031,11,19,0,0,1,0,0,578,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
H25995,0,0,0,0,0,44,2,1,0,6,0,4,0,0,0,288,0,0,6823,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,7389,0,43,0,0,486,99,0,221,9,0,4829,210,15838,155,218,0,0,0,0,0,58,305,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,88,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H28016,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,1240,0,0,4803,0,0,3,5,0,0,0,0,0,139,0,0,0,0,0,0,0,0,130,17,368,270,10,0,0,4667,495,124,50,0,26,4357,32,5784,39,156,0,2,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,2884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H26026,0,0,0,0,0,4,9,4,0,0,0,0,0,0,0,552,0,0,1581,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,455,0,130,662,4,0,0,650,79,2,440,0,0,1587,101,2846,0,62,0,0,0,0,0,0,4786,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,40,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
H26065,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,518,0,0,5637,0,0,0,0,0,0,0,0,0,29,0,24,0,0,0,0,0,0,1111,0,44,0,2,0,0,26,352,0,19,1,0,3788,1,2396,0,28,0,0,0,0,0,29,61,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H30950,0,0,0,0,4,51,0,0,0,0,0,10,0,0,0,1124,0,0,1160,0,0,0,0,0,0,0,0,0,90,0,3,0,0,0,0,0,0,1938,0,377,2,0,0,0,3528,71,0,1812,7,0,7075,20,3810,0,181,0,0,0,0,0,0,24,0,0,0,0,0,0,50,0,0,0,2,0,0,0,0,17,0,0,2,0,1868,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
H26759,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,1297,0,0,370,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,4003,0,13,0,0,0,0,0,487,0,0,1431,152,1546,0,5,0,0,0,0,0,133,362,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,29,0,0,0,0,4021,0,0,0,0,5,45,0,3,0,0,0,0,0,0,1
H27221,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,86,0,0,8421,0,0,16,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,43,0,478,2,6,0,0,296,135,70,57,0,0,1525,108,4210,29,48,0,2,1,0,0,1,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,366,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0
H26048,0,0,0,0,0,8,54,0,0,1,0,0,0,0,0,664,0,0,7428,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,222,8,288,6,7,0,0,128,28,4,1,4,1,2449,41,3751,21,112,1,0,3,0,0,498,397,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,144,0,0,0,0,919,0,0,0,0,266,1,0,1,0,0,0,0,0,0,1
H27105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8642,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,97,0,24,1,0,0,0,139,70,0,0,1,0,2361,42,2215,0,53,0,0,0,0,0,2745,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,0,0,0,0,85,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0
H26709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,5369,0,0,12,0,0,0,6,0,0,6,0,17,0,0,0,0,0,0,97,0,70,783,0,0,0,375,331,5,2,0,1,747,62,1574,7,20,3,5,0,0,0,422,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,311,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0
H26834,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,418,0,0,120,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,97,0,3,0,0,71,0,0,3,0,0,4680,223,3747,0,37,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1624,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0
H27244,0,0,0,0,0,0,0,10,0,2,0,4,0,0,0,103,0,0,6272,0,0,13,0,0,0,0,0,0,25,0,31,0,0,0,0,0,0,187,5,281,618,0,0,0,337,285,0,3,0,0,3317,77,4735,16,96,6,0,0,0,0,596,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,0,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
H25740,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,78,0,0,4888,0,0,0,0,0,0,4,0,0,3,0,22,0,0,0,0,0,0,263,8,64,0,4,0,0,852,0,14,14,7,0,1330,5,2947,14,54,0,3,0,0,0,11,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,6089,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0
H26725,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,218,0,0,3365,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,1311,0,0,0,0,45,0,0,35,0,0,6534,140,763,0,46,0,0,0,0,0,434,77,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,14,0,0,0,0,42,0,0,0,0,69,6,0,0,0,0,0,0,0,0,0
H18308,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,546,0,0,3506,0,0,0,0,0,0,0,0,0,18,0,25,0,0,0,0,0,0,113,2,42,0,0,0,0,458,355,0,97,1,0,2085,183,4301,14,55,18,0,0,0,0,75,934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,0,5521,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1
H18161,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,281,0,0,3284,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,118,0,75,78,1,0,0,433,1178,13,5,0,0,418,15,1452,21,42,0,4,0,0,0,54,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2233,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
H27197,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,156,0,0,7229,0,0,2,0,0,0,0,0,0,32,0,13,0,0,0,0,0,0,940,4,28,1627,0,0,0,260,1525,5,97,0,0,1947,141,4183,13,38,2,9,0,0,0,1,1356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,7,0,0,0,0,316,0,0,0,0,0,0,0,0,0,1
H27144,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,59,0,0,10710,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,243,0,216,0,0,0,0,47,0,0,106,0,0,3976,313,3141,0,0,0,0,0,0,0,405,3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7681,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0
H27158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,18408,0,0,0,0,0,0,0,0,0,374,0,242,0,0,0,0,0,0,77,7,41,0,0,0,0,701,14,4,1,0,1,3019,139,5720,9,37,0,6,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1454,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0
H26706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,8134,0,0,0,0,0,0,0,0,0,28,0,12,0,0,0,0,0,0,10,19,35,1081,0,0,0,298,849,104,14,0,0,335,6,2426,10,122,1,5,0,0,0,160,103,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,78,0,0,0,0,166,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
H26839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,4826,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,139,0,0,0,0,12,0,1,2,0,0,716,9,1062,4,4,0,0,0,0,0,0,413,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4819,0,0,0,0,41,4,0,0,0,0,0,0,0,0,0
H21544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5732,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,21,0,8,0,0,36,166,0,42,0,0,3823,334,1282,0,19,0,0,0,0,0,0,4855,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,148,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27375,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,816,0,0,15423,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,151,0,36,6,0,0,0,731,644,13,53,0,0,2838,47,10716,22,86,0,0,0,0,0,542,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,157,0,0,0,0,4403,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H25898,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,135,0,0,9619,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,64,0,113,1,0,0,0,173,58,8,152,0,0,3483,89,3847,10,198,0,16,0,0,0,108,3,10,6,0,0,0,0,0,0,0,0,0,3,0,0,0,35,0,0,0,0,758,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0
H27908,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,87,0,0,5069,0,0,48,0,0,0,0,0,0,9,0,14,0,0,4,0,0,0,941,0,298,963,0,0,0,117,5345,0,59,0,0,3734,125,3132,0,37,0,0,0,0,0,0,5557,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0
H18099,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,148,0,0,2929,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,215,0,144,0,3,0,0,246,0,7,0,12,30,1943,150,4055,17,51,2,5,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26846,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,6661,0,0,0,0,0,0,0,0,0,4,0,65,0,0,0,0,0,10,44,0,38,0,0,0,0,494,0,2,0,1,0,951,14,1187,5,4,0,3,0,0,0,435,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5771,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
H26031,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,961,0,0,5566,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,717,0,3,0,1,0,0,61,0,0,174,0,0,3152,15,5022,17,45,0,0,0,0,0,764,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27973,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,758,0,0,2986,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,304,0,1158,2,2,0,0,157,0,5,15,0,1,2309,17,3216,1,65,0,0,0,0,0,26,2434,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
H27188,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,111,0,0,6907,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,53,0,144,951,2,0,0,139,6,0,159,0,0,1536,40,2760,0,18,0,0,0,0,0,2032,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1265,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,1
H18166,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,326,0,0,6941,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,124,0,287,0,2,0,0,3,1,0,8,0,0,3856,0,868,0,4,0,0,0,0,0,3,635,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,7138,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
H25947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,8540,0,0,1,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,297,4,44,27,1,0,0,1375,1930,23,13,0,0,1773,39,4659,20,71,0,3,0,0,0,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,50,0,0,0,0,0,7,0,4,0,0,10,0,0,0,1
H27399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,10699,0,0,5,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,983,4,24,328,0,0,0,902,2373,78,72,0,0,1375,49,6916,9,29,12,0,0,0,0,59,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,16,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
H27933,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,13,0,0,293,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,419,0,1526,0,4,0,0,0,5,0,322,0,0,1558,52,3404,0,16,0,0,0,0,0,1,1363,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,3,0,0,0,0,1332,0,0,0,0,3915,4,0,0,0,0,0,0,0,0,1
H25971,0,0,0,0,0,12,5,0,0,0,0,6,0,0,0,1109,0,0,13972,0,0,0,0,0,0,2,0,0,0,0,34,0,0,0,0,0,0,1743,0,207,97,0,0,0,275,2341,9,9,0,0,3167,1,4273,0,116,0,0,0,0,0,0,40,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,219,0,0,0,0,5477,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
H27193,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,16024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,2,0,1,0,0,49,3,0,27,0,0,2463,33,1875,0,10,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,5033,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
H27218,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,89,0,0,8202,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,413,0,227,0,0,0,0,54,1,0,1,0,0,4004,1,2327,0,54,0,0,0,0,0,0,1213,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1898,0,0,0,0,3435,0,0,0,0,8,37,0,0,0,0,0,0,0,0,0
H25883,0,0,0,0,0,2,10,6,0,1,0,0,0,0,0,101,0,0,7611,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,558,0,137,0,9,0,0,43,262,0,4,0,0,5212,293,3703,0,71,0,0,0,0,0,0,10391,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,44,0,0,0,0,69,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0
H18369,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,184,0,0,2682,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,106,36,82,5,0,0,0,211,47,15,3,0,0,767,115,2498,4,24,0,11,0,0,0,15,1928,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,190,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0
H21542,0,0,0,0,0,5,6,0,0,2,0,0,0,0,0,65,0,0,11279,0,0,35,0,0,0,4,0,0,18,0,34,0,0,0,0,0,0,96,0,70,495,0,0,0,767,7663,17,443,2,8,1340,34,4169,22,25,0,2,0,0,0,0,671,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,513,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
H27176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,281,0,0,16540,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,364,0,25,0,0,0,0,76,75,0,9,0,0,1754,22,3761,0,15,0,0,0,0,0,1,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,1440,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
H18371,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,0,0,6962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,52,0,0,0,0,23,0,0,29,0,0,5717,51,2887,0,162,0,0,0,0,0,0,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,24,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
H18189,0,0,0,0,0,8,2,0,0,3,0,0,0,0,0,1140,0,0,3128,0,0,2,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,388,0,26,1,0,0,0,22,4,0,15,1,0,4603,125,955,0,36,0,0,0,0,0,0,637,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,48,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26715,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,4251,0,0,3,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,27,0,10,40,1,0,0,84,77,0,15,0,0,585,4,2956,2,23,0,0,0,0,0,604,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2634,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0
H25987,0,0,0,0,0,5,2,1,0,7,0,0,0,0,0,315,0,0,4451,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,355,0,128,1886,0,0,0,773,25,3,132,1,0,2212,5,2504,15,51,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1751,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0
H18213,0,0,0,0,0,2,2,1,0,4,0,2,0,0,0,410,0,0,3162,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,960,4,1049,56,15,0,0,787,456,6,118,0,0,1999,72,2788,29,20,0,0,1,0,0,76,198,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,53,0,0,0,0,80,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0
H31150,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,586,0,0,10549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,11,60,21,0,0,0,155,136,22,3,1,6,3458,276,3985,9,51,0,0,3,0,0,0,209,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,187,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
H18335,0,0,0,0,0,8,2,1,0,5,0,0,0,0,0,124,0,0,1000,6,11,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,488,0,160,24,0,0,0,2,208,0,0,0,0,4619,222,7799,0,0,0,0,0,0,0,0,4966,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,303,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H26942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,5085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,3,4,2,23,0,1,1255,53,2156,0,14,0,0,0,0,0,278,2168,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1
H27931,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,24,0,0,9657,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,1090,0,151,0,0,0,0,16,2,0,1,0,0,2035,3,2928,0,69,0,0,0,0,0,1432,9,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,8388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27320,5,0,15,0,0,1,0,0,0,0,0,0,0,0,0,90,0,0,2792,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,796,0,279,670,0,0,0,981,192,0,0,0,0,4621,128,12443,21,87,0,0,0,0,0,582,133,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,70,0,0,9,0,71,0,0,0,0,72,6,0,0,0,0,0,0,0,0,0
