,Bacteria;Abditibacteriota;Abditibacteria,Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Desulfobacterota;uncultured,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,Bacteria;Acidobacteriota;Subgroup 5,Bacteria;Cyanobacteria;Cyanobacteriia,Bacteria;Acidobacteriota;Subgroup 19,Bacteria;Acidobacteriota;Vicinamibacteria,Bacteria;Chloroflexi;Chloroflexia,Bacteria;Desulfobacterota;Syntrophia,Bacteria;Firmicutes;Syntrophomonadia,Bacteria;Myxococcota;Myxococcia,Bacteria;Patescibacteria;Gracilibacteria,Bacteria;Patescibacteria;Parcubacteria,Bacteria;SAR324 clade(Marine group B);uncultured delta proteobacterium,label
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,12636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,440.0,10854.0,1.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1589.0,0.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,8446.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9546.0,0.0,0.0,0.0,0.0,0.0,0.0,0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,0.0,8884.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,995.0,11967.0,16.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,1
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,7829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,4640.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,4
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,210.0,0.0,386.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,6135.0,0.0,0.0,0.0,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,4.0,0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0,4628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2186.0,0.0,0.0,0.0,1317.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,2
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,2893.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1551.0,0.0,0.0,0.0,0.0,0.0,3.0,0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,419.0,0.0,6851.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.0,5968.0,1.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13879.0,0.0,0.0,0.0,0.0,0.0,2.0,1
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,9508.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,4032.0,0.0,0.0,0.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1088.0,0.0,10814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,10111.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,0.0,78.0,0.0,0.0,0.0,0.0,0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,424.0,0.0,11095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,4831.0,0.0,0.0,0.0,3593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,160.0,0.0,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707.0,12594.0,0.0,6.0,0.0,4200.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5114.0,0.0,0.0,0.0,0.0,0.0,0.0,4
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,0.0,6855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,4938.0,0.0,0.0,0.0,6212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,97.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,0.0,8811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,8325.0,0.0,0.0,0.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,0.0,8078.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,8211.0,2.0,2.0,0.0,1852.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,592.0,0.0,37.0,0.0,0.0,0.0,0.0,0
314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,135.0,0.0,9619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,8018.0,16.0,0.0,0.0,111.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,160.0,0.0,4633.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,6850.0,3.0,0.0,0.0,5075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.0,0.0,0.0,0.0,1.0,0.0,0.0,1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,13514.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,8349.0,0.0,0.0,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,216.0,0.0,5183.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.0,6345.0,1.0,1.0,0.0,408.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,3
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2948.0,0.0,0.0,0.0,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,245.0,0.0,7407.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,4807.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,3181.0,3.0,0.0,0.0,539.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1024.0,0.0,2797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,4986.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,158.0,0.0,16717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,9881.0,0.0,0.0,0.0,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,94.0,19.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,13656.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,0.0,11350.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,5481.0,6.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2720.0,0.0,0.0,0.0,0.0,0.0,2.0,1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,5702.0,0.0,0.0,0.0,4855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,209.0,0.0,6029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,3022.0,0.0,0.0,0.0,81.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,0.0,5025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,3076.0,0.0,3.0,0.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3281.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,83.0,0.0,12097.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,8827.0,0.0,0.0,0.0,3171.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5664.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,11596.0,0.0,0.0,0.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2879.0,1.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,1.0,0.0,0.0,0.0,1
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,198.0,0.0,12519.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,13974.0,57.0,0.0,0.0,366.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2442.0,0.0,0.0,0.0,2.0,0.0,9.0,0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,9843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,8749.0,0.0,0.0,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,15316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,10331.0,0.0,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,2954.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,3682.0,0.0,0.0,0.0,1151.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,2.0,1
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.0,0.0,6553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,3685.0,0.0,3.0,0.0,3224.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7637.0,0.0,0.0,0.0,0.0,0.0,3.0,0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,79.0,0.0,7110.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,16509.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,4396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,23344.0,0.0,5.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,3401.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,9.0,1
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,788.0,0.0,11644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,9164.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1128.0,0.0,6898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,8629.0,0.0,0.0,0.0,8336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,0.0,4597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,3269.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,1
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,141.0,0.0,6973.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,5899.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,2.0,1
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,608.0,0.0,7666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0,7158.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7396.0,0.0,0.0,0.0,0.0,0.0,0.0,2
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,11291.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,6347.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,1
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,2876.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,1
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1125.0,0.0,15674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,17429.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,295.0,0.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,5169.0,0.0,0.0,0.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,1
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,7067.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,3986.0,0.0,1.0,0.0,54.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,637.0,0.0,11937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,9216.0,0.0,0.0,0.0,2681.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,190.0,0.0,14661.0,0.0,0.0,95.0,0.0,0.0,0.0,16.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,8990.0,15.0,1.0,0.0,2381.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,6967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,3709.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,4
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,16202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,160.0,17309.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,198.0,0.0,4502.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,12186.0,0.0,2.0,0.0,3564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691.0,0.0,0.0,0.0,0.0,0.0,0.0,0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.0,0.0,4553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,10471.0,0.0,0.0,0.0,6525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3693.0,0.0,0.0,0.0,0.0,0.0,0.0,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,660.0,0.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,8531.0,0.0,0.0,0.0,720.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,0.0,9906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,4766.0,0.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6412.0,0.0,0.0,0.0,0.0,0.0,0.0,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1217.0,0.0,9263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,14360.0,15.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6979.0,0.0,0.0,0.0,0.0,0.0,9.0,0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,4858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4197.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,262.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,2228.0,0.0,0.0,0.0,2997.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,166.0,0.0,9304.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,10769.0,31.0,0.0,0.0,1167.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7597.0,0.0,0.0,0.0,0.0,6.0,0.0,3
