sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 19;uncultured bacterium,Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Desulfobacterota;Syntrophia;Syntrophales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Bacteria;Firmicutes;Bacilli;Paenibacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Haliangiales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1),Bacteria;Patescibacteria;Parcubacteria;uncultured bacterium,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H18147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,612,0,0,0,0,0,659,43,2839,1,43,0,0,0,0,0,589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
H32777,0,0,0,0,0,0,8,4,0,0,3,0,1,0,0,1218,0,0,3814,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,568,0,131,0,0,0,3,0,0,5,79,0,1,3,0,4726,200,2836,0,9,0,0,0,0,0,0,1754,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,16,5,0,0,0,0,0,0,0,0,1
H27372,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1217,0,0,9209,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,687,0,26,0,0,419,1,0,0,371,1481,9,9,4,0,1533,138,10676,12,127,0,15,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,3245,0,0,0,0,0,3560,0,0,0,0,0,0,0,9,0
H25788,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,205,0,0,8327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0,0,0,0,0,0,0,24,0,90,0,0,0,0,0,0,10,0,0,0,0,0,3952,28,2848,0,20,0,0,0,0,0,283,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,1062,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1
H25776,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,134,0,0,6746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,245,0,0,0,2,0,0,0,0,0,4,0,0,3436,84,1379,0,11,0,0,0,0,0,0,1057,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,1761,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1
H31083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,329,0,0,0,1,0,0,601,323,0,9,0,0,2497,39,4507,0,21,0,0,0,0,0,1,752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,324,4,0,0,0,0,0,0,0,0,0
H34153,0,0,0,0,0,0,20,8,0,0,2,0,0,0,0,185,0,0,11490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1679,0,407,4,0,0,2,0,0,507,421,7,0,0,0,3253,23,2688,0,60,0,0,0,0,0,0,114,0,0,58,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,630,0,0,0,0,1116,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1
H26583,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,262,0,0,197,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1242,0,39,0,0,2775,0,0,0,175,270,1,95,1,0,797,8,859,0,22,0,0,0,0,0,0,2997,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
H26752,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,105,0,0,7204,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,478,0,44,0,0,0,2,0,0,76,1,0,14,0,0,1913,55,1317,6,43,0,2,0,0,0,171,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,124,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
H27079,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,100,0,0,4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,349,0,262,0,0,0,0,0,0,132,3748,3,160,0,3,8010,331,10776,53,128,0,0,5,0,0,1,294,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,179,0,0,0,0,26,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1
H27138,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,0,0,11154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,132,0,46,0,0,39,1,0,0,471,784,1,1,0,0,3426,135,2558,33,26,0,0,1,0,0,0,5886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
H28050,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,208,0,0,2254,2,0,0,0,0,0,0,0,4,0,0,0,0,54,0,2,0,0,0,0,0,0,0,1125,0,584,0,0,287,0,0,0,192,107,0,820,9,0,6462,92,11768,0,153,0,0,0,0,0,1,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,0,0,0,0,3779,0,0,0,0,0,0,0,0,0,0
H30992,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,0,0,14783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,63,0,53,0,0,0,0,0,0,96,441,5,6,0,0,2563,67,4438,0,32,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,18,0,0,0,0,685,0,0,1,0,0,0,0,0,1,1
H31091,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,215,0,0,7100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,57,0,0,0,0,0,0,0,70,0,83,0,0,0,1,0,0,115,201,0,274,0,0,2273,110,2484,0,128,0,0,1,0,0,84,905,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,289,0,0,0,0,877,0,0,0,0,7,0,0,0,0,0,2,0,0,6,0
H27199,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,55,0,0,12267,0,0,1,0,0,0,0,0,12,0,0,0,0,2822,0,50,0,0,0,0,0,0,0,252,0,13,0,0,0,1,0,0,0,1,1,44,0,0,4066,394,4526,0,15,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,189,0,0,0,0,194,0,0,0,0,0,0,0,0,2,1
H28016,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,1240,0,0,4803,0,0,3,5,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,130,17,368,0,0,270,10,0,0,4667,495,124,50,0,26,4357,32,5784,39,156,0,2,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,2884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H26566,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,49,0,0,0,0,0,0,0,8,7,12,0,0,208,0,0,0,240,275,2,3,0,4,1030,34,1790,5,20,0,5,1,0,0,373,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,237,0,0,0,0,120,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1
H27997,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,502,0,0,12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,196,31,55,0,0,578,0,0,0,911,538,20,148,2,49,2741,205,6320,63,44,0,28,0,0,0,119,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H18326,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,652,0,0,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,929,0,121,0,0,0,0,0,0,108,4,2,1,9,0,3084,57,3176,0,218,0,0,0,0,0,31,1770,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18389,0,0,0,0,0,0,4,7,20,0,3,0,0,0,0,604,0,0,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,169,0,232,0,0,184,13,0,0,808,1348,14,29,12,3,879,24,3298,53,44,0,12,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,2002,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1
H18114,0,0,0,0,0,0,26,1,0,0,4,0,2,0,0,577,0,0,11565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,260,0,964,0,0,0,3,0,0,43,29,1,0,1,0,2625,9,2337,0,46,0,0,0,0,0,0,2697,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,142,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
H27967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,204,0,42,0,0,0,0,0,0,0,68,0,27,0,0,1661,0,1045,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H18277,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,201,0,0,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,301,0,121,0,0,0,0,0,0,29,408,3,0,0,1,3201,148,6878,1,32,0,0,0,0,0,0,2035,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H30968,0,0,0,0,0,0,10,3,13,0,5,0,0,0,0,494,0,0,10203,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,2,163,0,142,0,0,1,7,0,0,192,44,2,670,2,0,1331,7,2397,5,39,0,0,1,0,0,41,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,1,0,4014,0,0,0,0,140,3,0,0,0,0,0,0,0,0,0
H21525,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,325,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,330,0,349,0,0,110,3,0,0,149,163,0,3,0,0,881,18,1151,1,24,24,0,0,0,0,5,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
H25768,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2012,0,0,8082,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,109,0,0,0,0,0,0,0,215,0,121,0,0,0,0,0,0,45,35,4,0,1,0,2221,94,4332,2,15,0,0,0,0,0,130,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,410,0,0,0,0,912,0,0,2,0,0,0,0,0,13,1
H27290,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,135,0,0,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,151,0,0,0,0,0,0,0,463,0,19,1,0,6354,285,2539,0,44,0,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,774,0,0,0,0,11608,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0
H27201,0,0,0,0,0,0,7,4,1,0,1,0,0,0,0,953,0,0,14437,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,392,0,684,0,0,280,50,0,0,19,0,0,110,0,0,2388,24,5374,0,11,0,0,0,0,0,0,6117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,4044,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,1
H18192,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,116,0,0,3827,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,56,0,0,0,0,0,0,0,82,0,6,0,0,0,1,0,0,3,1,0,0,0,0,1427,18,1119,0,0,0,0,0,0,0,3153,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26727,0,0,0,0,0,0,8,5,0,0,0,0,0,0,1,153,0,0,6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,103,0,473,0,0,0,0,0,0,92,35,0,11,0,0,2163,50,2091,0,61,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,2,0,153,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1
H18327,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,65,0,0,5822,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,540,0,259,0,0,0,1,0,0,3,0,0,79,0,0,2895,210,2782,0,7,0,0,0,0,0,1810,147,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,0,0,0,0,16,0,0,0,0,1642,0,0,0,0,0,0,0,0,0,1
H27405,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,180,0,0,16558,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,103,0,0,0,0,0,0,216,158,0,78,0,0,3628,122,5083,0,17,0,0,0,0,0,4,114,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,12,0,0,2,0,7835,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
H32730,0,0,0,0,0,0,6,0,2,0,1,0,0,0,0,401,0,0,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,0,1162,0,180,0,0,0,3,0,0,43,0,1,1,0,0,3356,115,2031,0,15,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48,0,0,0,0,13903,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1
H18261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,0,0,4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,141,1,52,0,0,0,0,0,0,3,1,0,0,5,0,2901,124,1233,0,20,0,0,0,0,0,16,6426,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26825,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,65,0,0,3080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,111,0,21,0,0,0,0,0,0,40,0,0,4,0,0,1930,25,1192,0,19,0,0,0,0,0,0,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18332,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,142,0,0,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,127,4,22,0,0,399,0,0,27,484,989,4,4,0,0,1017,95,3790,12,39,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40,0,0,0,0,11,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0
H26888,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,148,0,0,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,455,0,14,0,0,0,0,0,0,493,486,11,10,0,0,2252,8,4111,37,27,0,0,0,0,0,96,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
H26016,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,81,0,0,7197,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,122,34,22,0,0,7,0,0,0,66,35,0,5,0,0,1843,51,4889,0,24,0,0,0,0,0,44,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,311,0,0,0,0,1542,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
H31044,0,0,0,0,0,0,12,3,0,0,1,0,0,0,0,216,0,0,15869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,562,0,0,0,1,0,0,251,0,1,0,0,0,4333,93,3241,0,27,0,0,0,0,0,1162,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,161,0,0,0,0,0,0,0,0,1
H26929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,31,0,55,0,0,325,0,0,0,97,232,1,80,0,0,1463,41,1861,6,5,0,9,1,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,887,0,0,0,0,605,0,0,0,0,0,0,0,0,0,1
H27192,0,0,0,0,0,0,3,12,1,0,4,0,25,0,0,3378,0,0,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1919,0,763,0,0,0,0,0,0,281,233,0,10,0,0,6154,80,3920,0,66,0,0,0,0,0,0,9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
H27942,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,399,0,0,5277,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,3,904,0,122,0,0,0,0,0,0,203,0,0,0,0,0,2258,4,1971,95,35,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
H27054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,33,0,0,904,0,0,0,781,759,6,3,0,1,1359,32,2566,2,20,1,0,0,0,0,327,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,1,0,5,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0
H31115,0,0,0,0,0,0,12,0,0,0,0,0,13,0,0,351,0,0,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,4,0,0,0,0,0,0,0,767,0,326,0,0,7,0,0,0,72,326,2,1,1,3,5624,461,4586,2,272,0,0,0,0,0,22,7932,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1016,0,0,0,0,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
H26716,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,293,0,0,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,166,10,3,0,0,154,3,0,0,198,1003,4,4,0,14,1021,1,2258,27,60,12,15,0,0,0,7,1274,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,158,0,58,0,0,1,0,1916,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1
H32800,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,327,0,0,7356,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,0,0,0,0,0,0,0,372,28,62,0,0,0,1,0,0,297,496,12,8,1,2,2939,33,1866,17,68,0,11,0,0,0,229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,744,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1
